signal_id,날짜,종목/티커,테마,신호유형,특이값 요약,upside_score,티어,단계 추정,용어 풀이,출처,출처URL,published_at
SIG-0622,2026-08-08,ARBOR REALTY TRUST INC,모기지 REIT,공시(8-K),"무슨 일: ARBOR REALTY TRUST INC (ABR)가 2023년 이후 부채/자본 비율을 15% 성공적으로 줄여 3.5배로 만들었다고 공시했다. ｜ 왜 중요: 재무 건전성 개선은 향후 안정적인 사업 운영과 배당 지급 능력 강화로 이어져 저평가 해소에 기여할 수 있다. ｜ 볼 것: 향후 분기별 부채 비율 추이, 순이자마진(NIM) 변화",4,관망,초기,"모기지 REIT: 부동산 담보 대출에 투자하여 수익을 창출하는 부동산 투자 신탁.
부채/자본 비율: 기업의 재무 건전성을 나타내는 지표로, 총부채를 총자본으로 나눈 값.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1253986/000125398626000051/,2026-08-03
SIG-0623,2026-08-10,"Cycurion, Inc.",미분류,공시(8-K),"무슨 일: Cycurion, Inc.이 Kustom Entertainment, Inc.로부터 425만 달러 규모의 담보부 약속어음을 발행하여 자금을 조달했으며, 이는 자산 인수 계약과 관련이 있습니다. ｜ 왜 중요: 이 자금 조달은 Cycurion이 자산 인수를 통해 사업을 확장하거나 재무 구조를 강화하려는 움직임을 시사하며, 향후 성장 동력 확보에 중요한 역할을 할 수 있습니다. ｜ 볼 것: 1. 자산 인수의 구체적인 내용 및 사업 시너지 효과 2. 자금 조달이 회사의 재무 상태 및 현금 흐름에 미치는 영향",4,관망,초기,"담보부 약속어음 (Secured Promissory Note): 채무자가 채권자에게 특정 금액을 특정 조건에 따라 갚겠다고 약속하는 문서로, 채무 불이행 시 담보로 제공된 자산으로 변제할 수 있도록 하는 어음. 자산 인수 계약 (Asset Purchase Agreement): 한 회사가 다른 회사의 특정 자산(예: 장비, 지적 재산, 고객 목록 등)을 구매하는 조건을 명시한 법적 계약.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1868419/000149315226036024/,2026-08-04
SIG-0624,2026-08-11,FutureFuel Corp.,"특수화학, 바이오연료",신규고객,"무슨 일: FutureFuel Corp.이 2025년 4분기부터 시작된 신규 고객과의 거래량 증가로 2026년 2분기 화학 부문 매출이 전년 대비 209% 성장했으며, 신규 고객 프로그램 및 기존 고객 활동 확대로 생산 처리량이 개선되고 고객 자금 지원을 통한 생산 능력 증설 투자가 진행 중이다. ｜ 왜 중요: 신규 고객 확보와 고객 자금 지원을 통한 생산 능력 증설은 강력한 수요와 미래 성장에 대한 확신을 보여주며, 이는 회사의 실적 레버리지를 높이고 투자 위험을 낮출 수 있는 긍정적인 신호이다. ｜ 볼 것: 향후 신규 고객 확보 현황 및 관련 CAPEX 투자 규모, 화학 부문 매출 성장률",10,A,초기,"CAPEX: Capital Expenditures, 자본적 지출; EBITDA: Earnings Before Interest, Taxes, Depreciation, and Amortization, 법인세, 이자, 감가상각비 차감 전 영업이익",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1337298/000143774926026783/,2026-08-10
SIG-0625,2026-08-11,Rocket Lab Corp,우주 발사 및 시스템,수주/백로그,"무슨 일: Rocket Lab이 2026년 2분기 사상 최대 매출(2.34억 달러)과 백로그(23.6억 달러, 전년 대비 137% 증가)를 기록했으며, 3분기에도 사상 최대 매출을 달성할 것으로 가이던스했다. ｜ 왜 중요: 기록적인 백로그와 매출 성장은 우주 발사 및 시스템 시장의 강력한 수요를 보여주며, 회사의 성장 잠재력이 시장에 아직 충분히 반영되지 않았을 수 있음을 시사한다. ｜ 볼 것: 3분기 실제 매출 달성 여부 및 추가적인 백로그 증가 추이",10,A,초기후반,백로그(Backlog): 기업이 수주했지만 아직 고객에게 인도하지 않은 주문 잔고. 가이던스(Guidance): 기업이 미래 실적에 대해 제시하는 예상치.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1819994/000181999426000061/,2026-08-10
SIG-0626,2026-08-11,INTT,반도체 장비,수주/백로그,"무슨 일: InTest Corp (INTT)의 2분기 반도체 부문 수주가 전분기 대비 56%, 전년 동기 대비 64% 증가하여 6분기 만에 최고치를 기록했으며, 전체 백로그는 전년 대비 19.8% 증가한 4,540만 달러를 기록했다. ｜ 왜 중요: 반도체 및 Auto/EV 시장의 강력한 수요가 InTest의 테스트 및 공정 기술 솔루션에 대한 주문 증가로 이어지고 있으며, 이는 향후 매출 및 수익 성장을 견인할 잠재적 저평가 또는 사업 사이클의 변곡점을 시사한다. ｜ 볼 것: 다음 분기 반도체 부문 수주 증가세 지속 여부 및 전체 백로그의 매출 전환율",10,A,초기,백로그 (Backlog): 고객으로부터 주문을 받았지만 아직 인도되지 않은 제품이나 서비스의 총 가치. 순차적 (Sequentially): 이전 기간(예: 이전 분기)과 비교하여.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1036262/000103626226000042/,2026-08-10
SIG-0627,2026-08-11,HELIOS TECHNOLOGIES (HLIO),산업 자동화 및 제어 기술,가이던스상향,"무슨 일: 헬리오스 테크놀로지스(HLIO)가 2026년 2분기 실적 발표에서 매출 및 수주 증가세를 바탕으로 연간 가이던스를 상향 조정하며, 중간값 기준으로 사상 최고 매출을 기록할 것으로 전망했다. ｜ 왜 중요: 회사가 전략적 조치들을 통해 지속적인 매출 및 수주 성장을 달성하고 있으며, 이는 향후 실적 개선과 주가 상승의 촉매가 될 수 있음을 시사한다. ｜ 볼 것: 1. 다음 분기 실적 발표 시 가이던스 추가 상향 여부 2. 전자 및 유압 부문의 지속적인 성장률",9,B,초기후반,"Pro-forma: 특정 거래(예: 인수합병, 사업부 매각)의 영향을 제거하거나 포함하여 재조정한 재무 수치. EPS (Earnings Per Share): 주당순이익. 기업이 벌어들인 순이익을 발행 주식수로 나눈 값.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1024795/000119312526342609/,2026-08-10
SIG-0628,2026-08-11,Shimmick Corp,인프라/환경 전환,수주/백로그,"무슨 일: Shimmick Corp (SHIM)이 사상 최대 백로그를 기록하며 유리한 시장 상황 속에서 강력한 매출 성장과 지속적인 모멘텀을 기대한다고 밝혔다. ｜ 왜 중요: 사상 최대 백로그는 향후 매출 가시성을 높이고, 수자원, 기후 복원력, 에너지 전환 및 지속 가능한 운송 등 성장하는 인프라 시장의 수혜를 받을 수 있음을 시사한다. ｜ 볼 것: 다음 분기 매출 성장률 및 총 마진율 변화",9,B,초기후반,백로그 (Backlog): 수주했지만 아직 매출로 인식되지 않은 계약 잔고.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1887944/000119312526342368/,2026-08-10
SIG-0629,2026-08-11,LQR House Inc.,전자상거래,기타,"무슨 일: LQR House Inc.가 2026년 3월 31일 기준 재무제표에서 전년 대비 현금성 자산, 단기 투자, 디지털 자산 및 영업활동 현금흐름이 크게 증가하며 사업 활동이 본격화되었음을 나타냈다. ｜ 왜 중요: 전년도에 거의 없던 재무 활동이 갑자기 크게 증가한 것은 회사의 사업 모델이 구체화되고 운영이 본격적으로 시작되었음을 보여주는 초기 지표로, 향후 매출 및 수익성 개선 가능성을 시사한다. ｜ 볼 것: 향후 분기별 매출액 및 순이익 추이; 고객 자금 및 브로커 딜러 관련 자산/부채의 지속적인 증가 여부.",7,B,초기,"EX-99.1: SEC 공시 중 하나로, 주요 계약서, 재무제표 등 보충 정보를 제공하는 서류.
영업활동 현금흐름: 기업의 주된 영업 활동을 통해 창출되거나 사용된 현금의 흐름.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1843165/000121390026087324/,2026-08-10
SIG-0630,2026-08-11,FCCO,미분류,수주/백로그,수주/백로그 신호: FIRST COMMUNITY CORP /SC/ (FCCO) (CIK 0000932781) EX-99.1 2026-08-10. 15 » 2025 $90.5 million 7.4% annualized growth rate » 1Q26 $42.4 million 1 13.1% annualized growth rate » 2...,4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/932781/000155278126000422/,2026-08-10
SIG-0631,2026-08-11,LIVN,미분류,수주/백로그,"수주/백로그 신호: LivaNova PLC (LIVN) (CIK 0001639691) EX-99.1 2026-08-05. In 2026, the Company now estimates adjusted free cash flow in the range of $140 million to $160 million (versus $160 mil...",7,B,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1639691/000163969126000085/,2026-08-05
SIG-0632,2026-08-11,KHC,미분류,수주/백로그,"수주/백로그 신호: Kraft Heinz Co (KHC) (CIK 0001637459) EX-99.1 2026-08-05. 4 (2) Guidance for Organic Net Sales, Adjusted Gross Profit Margin, Constant Currency Adjusted Operating Income, Adjust...",4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1637459/000163745926000052/,2026-08-05
SIG-0633,2026-08-11,SABR,미분류,수주/백로그,"수주/백로그 신호: Sabre Corp (SABR) (CIK 0001597033) EX-10.1 2026-08-07. “ Applicable Make-Whole Amount ” means, with respect to any prepayment, mandatory repayment or acceleration (whether autom...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1597033/000119312526340356/,2026-08-07
SIG-0634,2026-08-12,Cardinal Infrastructure Group Inc.,인프라 서비스,가이던스상향,"무슨 일: Cardinal Infrastructure Group Inc. (CDNL)가 2026년 연간 가이던스를 상향 조정하며, 2분기 매출이 전년 대비 114% 증가했고, 수주잔고가 8억 6,600만 달러로 사상 최고치를 기록했다고 발표했습니다. ｜ 왜 중요: 회사의 매출 성장 가속화와 사상 최대 수주잔고는 향후 실적 가시성을 높이고, 인프라 투자 확대에 따른 구조적 수혜를 입는 소형주로서 저평가 해소 가능성을 시사합니다. ｜ 볼 것: 향후 분기별 매출 성장률 및 수주잔고 추이, 신규 시장 진출 및 자가 수행(self-performance) 전환에 따른 마진율 변화.",10,A,초기후반,"백로그 (Backlog): 아직 이행되지 않은 수주 계약 금액으로, 미래 매출의 가시성을 보여주는 지표.
가이던스 (Guidance): 기업이 투자자들에게 제시하는 미래 실적 전망치.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2079999/000119312526343397/,2026-08-11
SIG-0635,2026-08-12,Red Violet,데이터 분석/신원 확인,신규고객,"무슨 일: Red Violet(RDVT)이 사상 최고치인 3,447명의 신규 고객을 확보했으며, 매출, 수익성, 현금 흐름도 신기록을 달성했다. ｜ 왜 중요: 사상 최고치 신규 고객 확보와 재무 지표 개선은 강력한 수요와 플랫폼 경쟁력을 보여주며, 향후 성장 가속화 및 가격 결정력 확보 가능성을 시사한다. ｜ 볼 것: 다음 분기 신규 고객 증가 추이, 평균 판매 단가(ASP) 변화",12,A,초기후반,ASP(Average Selling Price): 평균 판매 단가,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1720116/000119312526345050/,2026-08-11
SIG-0636,2026-08-12,DPC Holdings PLC,항공우주/IGT 부품,CAPEX,"무슨 일: DPC Holdings PLC가 증가하는 고객 수요와 전략적 파트너십에 대응하기 위해 생산 능력 확장을 위한 자본 지출을 늘릴 계획을 발표했습니다. ｜ 왜 중요: 이는 회사의 핵심 사업 분야에서 고객 수요가 견고하게 증가하고 있음을 시사하며, 향후 매출 및 이익 성장의 기반이 될 수 있습니다. ｜ 볼 것: 향후 분기별 CAPEX 지출 추이 및 신규 시설 가동률, 관련 수주 잔고 변화",9,B,초기,"CAPEX (Capital Expenditure): 기업이 미래의 이윤을 창출하기 위해 투자하는 유형 자산(공장, 설비 등)에 대한 지출.
그린필드 시설(Greenfield facility): 아무것도 없는 부지에 새로 건설하는 시설.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2107018/000110465926093716/,2026-08-11
SIG-0637,2026-08-12,ASTRONICS CORP,항공우주/방산,가이던스상향,"무슨 일: Astronics Corporation이 2026년 2분기 사상 최대 영업이익과 27%의 매출 성장을 기록했으며, 사상 최대 분기 수주액과 3분기 연속 사상 최대 수주잔고를 달성하고 2026년 매출 가이던스를 상향 조정했습니다. ｜ 왜 중요: 강력한 수주와 수주잔고 증가가 매출 가이던스 상향으로 이어지면서, 항공우주 및 방산 시장의 견조한 수요와 회사의 실적 개선 모멘텀이 시장에 아직 충분히 반영되지 않았을 가능성을 시사합니다. ｜ 볼 것: 향후 분기별 수주잔고 추이 및 가이던스 추가 상향 여부, 영업이익률 개선 지속 여부",10,A,초기후반,수주잔고(Backlog): 고객으로부터 주문을 받았지만 아직 인도되지 않은 물량. 북투빌(Book-to-bill): 특정 기간 동안 접수된 신규 주문액을 같은 기간 동안 출하 및 청구된 매출액으로 나눈 비율.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/8063/000000806326000037/,2026-08-11
SIG-0638,2026-08-12,HARVARD BIOSCIENCE,생명과학 도구,기타,"무슨 일: HARVARD BIOSCIENCE (HBIO)가 생산 시설 통합을 통해 2027년부터 연간 3백만 달러, 2028년부터 4백만 달러의 조정 EBITDA 개선을 예상하고, 부채 재융자를 통해 연간 3백만 달러의 현금 절감 효과를 얻었다. ｜ 왜 중요: 이 회사는 운영 효율성 개선과 재무 구조 강화를 통해 수익성과 현금 흐름을 크게 개선할 잠재력이 있으며, 이는 저평가된 소형주에 대한 투자 매력을 높인다. ｜ 볼 것: 향후 분기별 실적 발표 시 조정 EBITDA 및 현금 흐름 변화, 생산 시설 통합 진행 상황 및 관련 비용/절감 효과 업데이트",7,B,초기후반,"EBITDA: 법인세, 이자, 감가상각비 차감 전 이익으로, 기업의 실제 현금 창출 능력을 보여주는 지표. Translational Science (번역 과학): 기초 과학 연구 결과를 임상 적용 및 실제 환자 치료에 활용하는 연구 분야.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1123494/000117184326005406/,2026-08-11
SIG-0639,2026-08-12,"ERock, Inc. (EROC)",AI 데이터센터 전력 솔루션,수주/백로그,"무슨 일: ERock, Inc.가 2026년 2분기 실적 발표에서 AI 데이터센터 수요 증가에 힘입어 수주잔고가 전년 대비 10배 증가한 약 17억 달러를 기록하고, Anthropic으로부터 470MW 규모의 장비 구매 주문을 확보하며 생산 약속을 2028년까지 연장했습니다. ｜ 왜 중요: AI 데이터센터 구축에 필수적인 현장 전력 솔루션에 대한 구조적 수요가 ERock의 기록적인 수주잔고 증가와 대규모 신규 고객 확보로 확인되어, 향후 폭발적인 실적 성장이 기대됩니다. ｜ 볼 것: 향후 수주잔고 증가 추이 및 Hyperion 시설의 생산능력 증대 효과, 추가적인 AI 고객 확보 여부",12,A,초기,수주잔고: 고객과 계약은 했지만 아직 매출로 인식되지 않은 주문 금액. 현장 전력 솔루션: 데이터센터 등 특정 시설에 필요한 전력을 현장에서 직접 생산하고 공급하는 시스템.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2110029/000119312526344714/,2026-08-11
SIG-0640,2026-08-12,BTU,메트콜,ASP/가격,"무슨 일: 피바디 에너지(BTU)가 자사 센츄리온(Centurion) 메트콜 제품의 장기 가격 전망을 상향 조정하고, 이에 따른 수익성 개선을 발표했습니다. ｜ 왜 중요: 인도 철강 산업의 공격적인 확장으로 고품질 메트콜 수요가 구조적으로 증가하며, 피바디의 핵심 제품 수익성 개선이 예상되어 저평가 해소에 기여할 수 있습니다. ｜ 볼 것: 인도 철강 생산량 증가 추이 및 센츄리온 제품의 실제 판매 가격과 물량 변화.",7,B,초기후반,"메트콜(Met Coal): 제철용 석탄. 코크스 제조에 사용되며, 철강 생산의 필수 원료.
CSR(Coke Strength after Reaction): 코크스가 고온에서 반응한 후의 강도를 나타내는 지표. 높을수록 고품질 코크스.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1064728/000106472826000055/,2026-08-11
SIG-0641,2026-08-12,Velo3D,Additive Manufacturing,가이던스상향,"무슨 일: Velo3D가 2026년 2분기 실적 발표에서 2026년 매출 가이던스를 상향 조정하고, 신규 Livermore 생산 캠퍼스를 통해 제조 역량을 3배 확장할 계획을 발표했습니다. ｜ 왜 중요: 가이던스 상향과 생산 능력 증설은 첨단 금속 적층 제조 솔루션에 대한 수요 증가를 반영하며, 이는 Velo3D의 성장 가속화와 시장 점유율 확대로 이어질 수 있습니다. ｜ 볼 것: 향후 분기별 매출 성장률 및 신규 수주액, Livermore 생산 캠퍼스의 실제 가동률 및 생산량 증가 추이",10,A,초기후반,"Additive Manufacturing (AM): 3D 프린팅 기술의 일종으로, 재료를 층층이 쌓아 3차원 물체를 만드는 방식. Guidance: 기업이 예상하는 미래 실적(매출, 이익 등) 전망치.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1825079/000119312526344537/,2026-08-11
SIG-0642,2026-08-12,UAMY,희귀 금속,ASP/가격,"무슨 일: United States Antimony Corp (UAMY)는 2026년 2분기 실적 발표에서 안티몬 시장 가격의 상당한 하락과 DLA 안티몬 금속 잉곳 납품 시기 지연으로 인해 기존 가이던스에 대한 하향 조정 요인을 밝혔다. ｜ 왜 중요: 안티몬 가격 하락은 UAMY의 주요 수익원에 직접적인 부정적 영향을 미치며, DLA 납품 지연은 단기 매출 인식에 불확실성을 더해 실적 전망에 대한 우려를 증폭시킨다. ｜ 볼 것: 1. 안티몬 시장 가격 추이 및 회사의 실제 판매 가격 변화. 2. DLA 안티몬 금속 잉곳 납품 일정 및 실제 인도량.",5,관망,초기후반,"DLA: Defense Logistics Agency (미국 국방부 물류국). 안티몬: 반도체, 배터리, 난연제 등에 사용되는 희귀 금속.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/101538/000110465926094130/,2026-08-11
SIG-0643,2026-08-12,BRC,미분류,수주/백로그,수주/백로그 신호: BRADY CORP (BRC) (CIK 0000746598) EX-10.1 2026-08-06. PAYMENT AND PREPAYMENT OF THE NOTES. Optional Prepayments with Make-Whole Amount -20- Section 8.3. Allocation of Partial Pr...,3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/746598/000074659826000034/,2026-08-06
SIG-0644,2026-08-12,EFOI,에너지 저장 시스템,신규고객,"무슨 일: EFOI가 2분기 순매출 증가를 기록했으며, 이는 호주 신규 고객에게 에너지 저장 시스템(ESS) 초기 출하와 MMM 제품 판매 증가에 기인합니다. ｜ 왜 중요: 신규 시장(호주)의 신규 고객 확보와 에너지 저장 시스템(ESS) 사업의 초기 출하는 회사의 성장 동력 확보 및 사업 다각화 가능성을 시사하며, 특히 회사의 계속기업 불확실성을 고려할 때 중요한 전환점이 될 수 있습니다. ｜ 볼 것: 호주 신규 고객으로부터의 추가 수주 및 ESS 사업 부문의 매출 기여도 변화, 그리고 MMM 제품의 지속적인 수요 증가 여부.",8,B,초기,ESS (Energy Storage Systems): 에너지를 저장했다가 필요할 때 공급하는 시스템. 계속기업(Going Concern): 기업이 가까운 미래에도 사업을 계속할 수 있을 것이라는 가정.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/924168/000162828026055514/,2026-08-11
SIG-0645,2026-08-12,BHLL,미분류,수주/백로그,수주/백로그 신호: Bunker Hill Mining Corp. (BHLL) (CIK 0001407583) 8-K 2026-08-06. (the “ Company ”) drew US$5.0 million under its uncommitted demand revolving standby prepayment facility establi...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1407583/000149315226036417/,2026-08-06
SIG-0646,2026-08-12,CRWV,전력 인프라,수주/백로그,"수주/백로그 신호: CoreWeave, Inc. (CRWV) (CIK 0001769628) EX-10.1 2026-08-10. || TABLE OF CONTENTS Page Article I DEFINITIONS 1 Section 1.01 Defined Terms 1 Section 1.02 Interpretative Provision...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000357/,2026-08-10
SIG-0647,2026-08-12,PWCM,전력 인프라,수주/백로그,"수주/백로그 신호: POWERCOMPUTE, INC. (PWCM) (CIK 0001640384) EX-10.2 2026-08-10. Notwithstanding Section 1.3, no Reset Confirmation may vary, waive or disapply Section 3 ( Non-Recourse Obligation...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1640384/000119312526341362/,2026-08-10
SIG-0648,2026-08-12,"Energy Vault Holdings, Inc. (NRGV)",에너지 저장 시스템,가이던스상향,"무슨 일: Energy Vault가 2026년 연간 매출 가이던스를 2.25억~3억 달러에서 2.7억~3.1억 달러로 상향 조정하고, 일본에서 850MW 규모의 BESS 개발 포트폴리오를 인수했습니다. ｜ 왜 중요: 매출 가이던스 상향은 회사의 성장 전망이 개선되고 있음을 보여주며, 대규모 BESS 포트폴리오 인수는 장기적인 수익 기반을 확대하여 저평가된 성장 잠재력을 부각시킬 수 있습니다. ｜ 볼 것: 향후 분기별 실적 발표 시 실제 매출 및 마진 달성 여부; 일본 BESS 프로젝트의 구체적인 진행 상황 및 수주 공시.",10,A,초기후반,BESS (Battery Energy Storage System): 배터리 에너지 저장 시스템. 생산된 전력을 저장했다가 필요할 때 공급하는 시스템; GAAP (Generally Accepted Accounting Principles): 일반적으로 인정되는 회계 원칙.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1828536/000182853626000100/,2026-08-11
SIG-0649,2026-08-12,KPLT,미분류,수주/백로그,"수주/백로그 신호: Katapult Holdings, Inc. (KPLT) (CIK 0001785424) EX-10.1 2026-08-11. PRINCIPAL PREPAYMENTS; PREPAYMENT FEE 30 SECTION 2.04. “ Make-Whole Amount ” means, as of the applicable date...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1785424/000110465926094116/,2026-08-11
SIG-0650,2026-08-12,RMBS,미분류,수주/백로그,"수주/백로그 신호: RAMBUS INC (RMBS) (CIK 0000917273) EX-10.1 2026-08-05. Prepayment/Variable Obligation: Applicable Prepayment Amount: For each Transaction, as set forth in the related Supplement...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/917273/000119312526333887/,2026-08-05
SIG-0651,2026-08-12,GM,미분류,수주/백로그,수주/백로그 신호: General Motors Co (GM) (CIK 0001467858) EX-10.1 2026-08-11. (B) Pursuant to that certain Inventory Paying Agency And Program Administration Agreement (the “ Paying Agency Agreem...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1467858/000119312526344698/,2026-08-11
SIG-0652,2026-08-12,SGC,전력 인프라,수주/백로그,"수주/백로그 신호: SUPERIOR GROUP OF COMPANIES, INC. (SGC) (CIK 0000095574) EX-10.1 2026-08-11. 59 ARTICLE 5 PAYMENTS; TAXES; YIELD MAINTENANCE 59 5.1 Payments 59 5.2 Voluntary Prepayments 60 i 5....",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/95574/000143774926026859/,2026-08-11
SIG-0653,2026-08-12,DUOT,미분류,수주/백로그,"수주/백로그 신호: DUOS TECHNOLOGIES GROUP, INC. (DUOT) (CIK 0001396536) EX-2.1 2026-08-11. There shall be no prepayment penalty for early payment of the Note, whether such prepayment is in full o...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1396536/000107997326001029/,2026-08-11
SIG-0654,2026-08-12,GSAT,미분류,수주/백로그,"수주/백로그 신호: Globalstar, Inc. (GSAT) (CIK 0001366868) EX-99.1 2026-08-06. Net loss was impacted by unfavorable changes in foreign currency losses and gains due to the remeasurement of interc...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1366868/000136686826000037/,2026-08-06
SIG-0655,2026-08-12,EMAT,"희토류 자석, 핵심 소재, 국방 공급망",CAPEX,"무슨 일: Evolution Metals & Technologies (EMAT)가 전 JL MAG CTO인 Kenji Konishi를 영입하여 희토류 자석 생산을 이끌고, 2026년 11월까지 연간 10,000톤 규모의 희토류 자석 생산 능력 확장을 지원한다. ｜ 왜 중요: 미국 국방 시스템에 필수적인 DFARS 규정 준수 희토류 영구 자석 공급에서 중국 외 유일한 기업으로 자리매김하여, 핵심 소재 공급망 병목 현상을 해소하고 독점적 경쟁 우위를 확보할 수 있다. ｜ 볼 것: 2026년 11월까지의 10,000톤 생산 능력 증설 진행 상황, DFARS 준수 희토류 자석 관련 신규 국방 계약 수주 여부.",10,A,초기후반,"DFARS: 미국 국방 연방 조달 규정 보충서로, 국방 관련 계약에 적용되는 특정 조달 기준을 명시함. NdFeB 자석: 네오디뮴-철-붕소 자석으로, 강력한 영구 자석의 일종.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1866226/000121390026087062/,2026-08-10
SIG-0656,2026-08-13,DIOD,반도체 (차량용/서버/AI),신규고객,"무슨 일: Diodes Inc.가 차량용 ADAS, 텔레매틱스, 인포테인먼트 시스템 및 서버 플랫폼(클럭 제너레이터, 타이밍 솔루션)에서 다수의 전략적 디자인 윈을 확보했으며, AI 관련 신규 기회와 공격적인 생산 능력 확장을 언급했다. ｜ 왜 중요: Diodes Inc.는 차량용 반도체 및 서버/AI 인프라 시장에서 핵심 부품의 디자인 윈을 통해 미래 성장 동력을 확보하고 있으며, 이는 향후 매출 증가와 시장 점유율 확대로 이어질 수 있는 조기 지표이다. ｜ 볼 것: 1. 향후 분기별 실적 발표 시 차량용 및 서버 부문 매출 성장률. 2. 생산 능력 증설 완료 시점 및 가동률 변화.",10,A,초기후반,"디자인 윈 (Design Win): 반도체 회사가 고객사의 신제품에 자사의 반도체 부품이 채택되도록 성공적으로 설계에 포함시키는 것을 의미합니다. 이는 향후 대량 생산 및 매출 발생으로 이어지는 중요한 초기 단계입니다. CAPEX (Capital Expenditure): 기업이 미래의 이윤을 창출하기 위해 토지, 건물, 기계 등 고정 자산을 취득하거나 개선하는 데 지출하는 비용, 즉 설비 투자입니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/29002/000119312526345311/,2026-08-12
SIG-0657,2026-08-13,Cerebras Systems Inc. (CBRS),AI 인프라,CAPEX,"무슨 일: Cerebras Systems Inc.는 2027년 말까지 데이터센터 용량을 600MW 이상으로 늘리고, Flex, Sanmina, Rocket EMS와 같은 계약 제조업체에 새로운 생산 라인을 추가했으며, TSMC로부터 웨이퍼 공급을 확보했습니다. ｜ 왜 중요: Cerebras의 데이터센터 및 제조 생산능력 증설과 TSMC 웨이퍼 확보는 AI 컴퓨트 솔루션에 대한 강력한 수요를 시사하며, 이는 향후 매출 성장과 시장 점유율 확대로 이어져 실적 상향 가능성이 높습니다. ｜ 볼 것: 향후 매출 가이던스, 신규 용량의 실제 가동률, 신규 고객 확보 발표",11,A,초기,"MW (메가와트): 전력의 단위로, 데이터센터의 전력 용량을 나타냅니다. TSMC: 대만 반도체 제조 회사로, 전 세계 파운드리(반도체 위탁 생산) 시장의 선두 주자입니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2021728/000162828026056186/,2026-08-12
SIG-0658,2026-08-13,INNODATA INC,AI/ML 서비스,신규고객,"무슨 일: INNODATA INC(INOD)가 2026년 2분기 매출 58% 성장(컨센서스 7% 상회) 및 조정 EBITDA 50% 상회하는 기록적인 실적을 발표했으며, 분기 중 가장 빠르게 성장하는 프론티어 랩 중 한 곳을 신규 고객으로 확보했습니다. ｜ 왜 중요: AI 모델 훈련 라이프사이클 전반에 걸쳐 빠르게 성장하는 프론티어 랩을 신규 고객으로 확보하고 기록적인 실적을 달성한 것은, AI 시장의 구조적 성장에 힘입어 동사의 서비스 수요가 급증하고 있으며, 이는 향후 실적 레버리지와 시장 점유율 확대로 이어질 수 있는 중요한 조기 지표입니다. ｜ 볼 것: 신규 고객과의 계약 규모 및 향후 기여도, 다음 분기 가이던스 및 EPS 추정치 상향 여부",12,A,초기후반,"프론티어 랩: 최첨단 기술을 연구하고 개발하는 선도적인 연구소나 기업. 모델 훈련 라이프사이클: AI 모델의 개발 및 배포 과정 전반(데이터 수집, 전처리, 모델 학습, 평가, 배포 등).",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/903651/000110465926092010/,2026-08-06
